Contest ID,Index,Name,Type,Points,Tags,Time Limit,Memory Limit,Description
2026C,Action Figures,"data structures, greedy",time limit per test,memory limit per test,"C. Action Figurestime limit per test2.5 secondsmemory limit per test512 megabytesinputstandard inputoutputstandard outputThere is a shop that sells action figures near Monocarp's house. A new set of action figures will be released shortly; this set contains $$$n$$$ figures, the $$$i$$$-th figure costs $$$i$$$ coins and is available for purchase from day $$$i$$$ to day $$$n$$$.For each of the $$$n$$$ days, Monocarp knows whether he can visit the shop.Every time Monocarp visits the shop, he can buy any number of action figures which are sold in the shop (of course, he cannot buy an action figure that is not yet available for purchase). If Monocarp buys at least two figures during the same day, he gets a discount equal to the cost of the most expensive figure he buys (in other words, he gets the most expensive of the figures he buys for free). Monocarp wants to buy exactly one $$$1$$$-st figure, one $$$2$$$-nd figure, ..., one $$$n$$$-th figure from the set. He cannot buy the same figure twice. What is the minimum amount of money he has to spend?InputThe first line contains one integer $$$t$$$ ($$$1 \le t \le 10^4$$$) — the number of test cases.Each test case consists of two lines:  the first line contains one integer $$$n$$$ ($$$1 \le n \le 4 \cdot 10^5$$$) — the number of figures in the set (and the number of days);  the second line contains a string $$$s$$$ ($$$|s| = n$$$, each $$$s_i$$$ is either 0 or 1). If Monocarp can visit the shop on the $$$i$$$-th day, then $$$s_i$$$ is 1; otherwise, $$$s_i$$$ is 0. Additional constraints on the input:   in each test case, $$$s_n$$$ is 1, so Monocarp is always able to buy all figures during the $$$n$$$-th day;  the sum of $$$n$$$ over all test cases does not exceed $$$4 \cdot 10^5$$$. OutputFor each test case, print one integer — the minimum amount of money Monocarp has to spend.ExampleInput
411610110171110001511111Output
1
8
18
6
NoteIn the first test case, Monocarp buys the $$$1$$$-st figure on the $$$1$$$-st day and spends $$$1$$$ coin.In the second test case, Monocarp can buy the $$$1$$$-st and the $$$3$$$-rd figure on the $$$3$$$-rd day, the $$$2$$$-nd and the $$$4$$$-th figure on the $$$4$$$-th day, and the $$$5$$$-th and the $$$6$$$-th figure on the $$$6$$$-th day. Then, he will spend $$$1+2+5=8$$$ coins. In the third test case, Monocarp can buy the $$$2$$$-nd and the $$$3$$$-rd figure on the $$$3$$$-rd day, and all other figures on the $$$7$$$-th day. Then, he will spend $$$1+2+4+5+6 = 18$$$ coins."
2026B,Black Cells,"brute force, greedy",time limit per test,memory limit per test,"B. Black Cellstime limit per test2 secondsmemory limit per test256 megabytesinputstandard inputoutputstandard outputYou are given a strip divided into cells, numbered from left to right from $$$0$$$ to $$$10^{18}$$$. Initially, all cells are white.You can perform the following operation: choose two white cells $$$i$$$ and $$$j$$$, such that $$$i \ne j$$$ and $$$|i - j| \le k$$$, and paint them black.A list $$$a$$$ is given. All cells from this list must be painted black. Additionally, at most one cell that is not in this list can also be painted black. Your task is to determine the minimum value of $$$k$$$ for which this is possible.InputThe first line contains a single integer $$$t$$$ ($$$1 \le t \le 500$$$) — the number of test cases.The first line of each test case contains a single integer $$$n$$$ ($$$1 \le n \le 2000$$$).The second line contains $$$n$$$ integers $$$a_1, a_2, \dots, a_n$$$ ($$$0 < a_i < 10^{18}$$$; $$$a_i < a_{i + 1}$$$).Additional constraint on the input: the sum of $$$n$$$ across all test cases does not exceed $$$2000$$$.OutputFor each test case, print a single integer — the minimum value of $$$k$$$ for which it is possible to paint all the given cells black.ExampleInput
421 21732 4 951 5 8 10 13Output
1
1
2
3
NoteIn the first example, with $$$k=1$$$, it is possible to paint the cells $$$(1, 2)$$$.In the second example, with $$$k=1$$$, it is possible to paint the cells $$$(7, 8)$$$.In the third example, with $$$k=2$$$, it is possible to paint the cells $$$(2, 4)$$$ and $$$(8, 9)$$$.In the fourth example, with $$$k=3$$$, it is possible to paint the cells $$$(0, 1)$$$, $$$(5, 8)$$$ and $$$(10, 13)$$$."
2026A,Perpendicular Segments,"brute force, geometry, math",time limit per test,memory limit per test,"A. Perpendicular Segmentstime limit per test2 secondsmemory limit per test256 megabytesinputstandard inputoutputstandard outputYou are given a coordinate plane and three integers $$$X$$$, $$$Y$$$, and $$$K$$$. Find two line segments $$$AB$$$ and $$$CD$$$ such that   the coordinates of points $$$A$$$, $$$B$$$, $$$C$$$, and $$$D$$$ are integers;  $$$0 \le A_x, B_x, C_x, D_x \le X$$$ and $$$0 \le A_y, B_y, C_y, D_y \le Y$$$;  the length of segment $$$AB$$$ is at least $$$K$$$;  the length of segment $$$CD$$$ is at least $$$K$$$;  segments $$$AB$$$ and $$$CD$$$ are perpendicular: if you draw lines that contain $$$AB$$$ and $$$CD$$$, they will cross at a right angle. Note that it's not necessary for segments to intersect. Segments are perpendicular as long as the lines they induce are perpendicular.InputThe first line contains a single integer $$$t$$$ ($$$1 \le t \le 5000$$$) — the number of test cases. Next, $$$t$$$ cases follow.The first and only line of each test case contains three integers $$$X$$$, $$$Y$$$, and $$$K$$$ ($$$1 \le X, Y \le 1000$$$; $$$1 \le K \le 1414$$$).Additional constraint on the input: the values of $$$X$$$, $$$Y$$$, and $$$K$$$ are chosen in such a way that the answer exists.OutputFor each test case, print two lines. The first line should contain $$$4$$$ integers $$$A_x$$$, $$$A_y$$$, $$$B_x$$$, and $$$B_y$$$ — the coordinates of the first segment.The second line should also contain $$$4$$$ integers $$$C_x$$$, $$$C_y$$$, $$$D_x$$$, and $$$D_y$$$ — the coordinates of the second segment.If there are multiple answers, print any of them.ExampleInput
41 1 13 4 14 3 33 4 4Output
0 0 1 0
0 0 0 1
2 4 2 2
0 1 1 1
0 0 1 3
1 2 4 1
0 1 3 4
0 3 3 0
NoteThe answer for the first test case is shown below:    The answer for the second test case:    The answer for the third test case:    The answer for the fourth test case:"
2025G,Variable Damage,"data structures, flows",time limit per test,memory limit per test,"G. Variable Damagetime limit per test5 secondsmemory limit per test512 megabytesinputstandard inputoutputstandard outputMonocarp is gathering an army to fight a dragon in a videogame.The army consists of two parts: the heroes and the defensive artifacts. Each hero has one parameter — his health. Each defensive artifact also has one parameter — its durability.Before the battle begins, Monocarp distributes artifacts to the heroes so that each hero receives at most one artifact.The battle consists of rounds that proceed as follows:   first, the dragon deals damage equal to $$$\frac{1}{a + b}$$$ (a real number without rounding) to each hero, where $$$a$$$ is the number of heroes alive and $$$b$$$ is the number of active artifacts;  after that, all heroes with health $$$0$$$ or less die;  finally, some artifacts are deactivated. An artifact with durability $$$x$$$ is deactivated when one of the following occurs: the hero holding the artifact either dies or receives $$$x$$$ total damage (from the start of the battle). If an artifact is not held by any hero, it is inactive from the beginning of the battle. The battle ends when there are no heroes left alive.Initially, the army is empty. There are $$$q$$$ queries: add a hero with health $$$x$$$ or an artifact with durability $$$y$$$ to the army. After each query, determine the maximum number of rounds that Monocarp can survive if he distributes the artifacts optimally.InputThe first line contains one integer $$$q$$$ ($$$1 \le q \le 3 \cdot 10^5$$$) — the number of queries.In the $$$i$$$-th of the following $$$q$$$ lines, there are two integers $$$t_i$$$ and $$$v_i$$$ ($$$t_i \in \{1, 2\}$$$; $$$1 \le v_i \le 10^9$$$) — the type of the query and the value of the query parameter. If the type is $$$1$$$, a hero with health $$$v_i$$$ is added. If the type is $$$2$$$, an artifact with durability $$$v_i$$$ is added.OutputPrint $$$q$$$ integers. After each query, output the maximum number of rounds that Monocarp can survive if he distributes the artifacts optimally.ExamplesInput
32 51 41 10Output
0
8
19
Input
101 91 62 41 81 32 101 31 61 102 6Output
9
15
19
27
30
39
42
48
59
65
NoteLet's consider the first example.  An artifact with durability $$$5$$$ is added. Since there are no heroes yet, the battle ends immediately.  A hero with health $$$4$$$ is added. Monocarp can give him an artifact with durability $$$5$$$. First, there are rounds in which the hero takes $$$\frac{1}{1 + 1} = \frac{1}{2}$$$ damage. After $$$8$$$ such rounds, a total of $$$4$$$ damage will have been dealt, and the hero will die, while the artifact will deactivate. There are no more heroes alive, so the battle ends after $$$8$$$ rounds.  A hero with health $$$10$$$ is added. Now let the artifact with durability $$$5$$$ be with this hero. Then, in the first $$$12$$$ rounds, the heroes will take $$$12 \cdot \frac{1}{2 + 1} = 4$$$ damage, and the first hero will die. The second hero has $$$6$$$ health left, and the artifact has $$$1$$$ durability. Now the damage is $$$\frac{1}{2}$$$, so after another $$$2$$$ rounds, the artifact will deactivate. The second hero has $$$5$$$ health left. After another $$$5$$$ rounds, the second hero will die. Therefore, the answer is $$$12 + 2 + 5 = 19$$$."
2025F,Choose Your Queries,"constructive algorithms, dfs and similar, dp, graphs, greedy, trees",time limit per test,memory limit per test,"F. Choose Your Queriestime limit per test3 secondsmemory limit per test512 megabytesinputstandard inputoutputstandard outputYou are given an array $$$a$$$, consisting of $$$n$$$ integers (numbered from $$$1$$$ to $$$n$$$). Initially, they are all zeroes.You have to process $$$q$$$ queries. The $$$i$$$-th query consists of two different integers $$$x_i$$$ and $$$y_i$$$. During the $$$i$$$-th query, you have to choose an integer $$$p$$$ (which is either $$$x_i$$$ or $$$y_i$$$) and an integer $$$d$$$ (which is either $$$1$$$ or $$$-1$$$), and assign $$$a_p = a_p + d$$$.After each query, every element of $$$a$$$ should be a non-negative integer.Process all queries in such a way that the sum of all elements of $$$a$$$ after the last query is the minimum possible.InputThe first line contains two integers $$$n$$$ and $$$q$$$ ($$$2 \le n \le 3 \cdot 10^5$$$; $$$1 \le q \le 3 \cdot 10^5$$$) — the number of elements in $$$a$$$ and the number of queries, respectively.Then $$$q$$$ lines follow. The $$$i$$$-th of these lines contains two integers $$$x_i$$$ and $$$y_i$$$ ($$$1 \le x_i, y_i \le n$$$; $$$x_i \ne y_i$$$) — the description of the $$$i$$$-th query.OutputFor each query, print a line containing two characters:  the first character should be x if you choose $$$p=x_i$$$, or y if you choose $$$p=y_i$$$;  the second character should be + if you choose $$$d=1$$$, or - if you choose $$$d=-1$$$. If there are multiple answers, print any of them.ExamplesInput
3 41 23 23 11 2Output
y+
x+
x-
y-
Input
4 41 22 33 43 2Output
y+
y+
x-
y-
Input
4 22 14 3Output
y+
x+"
2025E,Card Game,"combinatorics, dp, fft, greedy, math",time limit per test,memory limit per test,"E. Card Gametime limit per test2 secondsmemory limit per test512 megabytesinputstandard inputoutputstandard outputIn the most popular card game in Berland, a deck of $$$n \times m$$$ cards is used. Each card has two parameters: suit and rank. Suits in the game are numbered from $$$1$$$ to $$$n$$$, and ranks are numbered from $$$1$$$ to $$$m$$$. There is exactly one card in the deck for each combination of suit and rank.A card with suit $$$a$$$ and rank $$$b$$$ can beat a card with suit $$$c$$$ and rank $$$d$$$ in one of two cases:   $$$a = 1$$$, $$$c \ne 1$$$ (a card of suit $$$1$$$ can beat a card of any other suit);  $$$a = c$$$, $$$b > d$$$ (a card can beat any other card of the same suit but of a lower rank). Two players play the game. Before the game starts, they receive exactly half of the deck each. The first player wins if for every card of the second player, he can choose his card that can beat it, and there is no card that is chosen twice (i. e. there exists a matching of the first player's cards with the second player's cards such that in each pair the first player's card beats the second player's card). Otherwise, the second player wins.Your task is to calculate the number of ways to distribute the cards so that the first player wins. Two ways are considered different if there exists a card such that in one way it belongs to the first player and in the other way it belongs to the second player. The number of ways can be very large, so print it modulo $$$998244353$$$.InputThe only line contains two integers $$$n$$$ and $$$m$$$ ($$$1 \le n, m \le 500$$$).Additional constraint on the input: $$$m$$$ is even.OutputPrint a single integer — the number of ways to distribute the cards so that the first player wins, taken modulo $$$998244353$$$.ExamplesInput
1 4Output
2
Input
2 2Output
2
Input
3 6Output
1690
Input
5 4Output
568
Input
500 500Output
84693741"
2025D,Attribute Checks,"brute force, data structures, dp, implementation, math, two pointers",time limit per test,memory limit per test,"D. Attribute Checkstime limit per test2.5 secondsmemory limit per test512 megabytesinputstandard inputoutputstandard outputImagine a game where you play as a character that has two attributes: ""Strength"" and ""Intelligence"", that are at zero level initially.During the game, you'll acquire $$$m$$$ attribute points that allow you to increase your attribute levels — one point will increase one of the attributes by one level. But sometimes, you'll encounter a so-called ""Attribute Checks"": if your corresponding attribute is high enough, you'll pass it; otherwise, you'll fail it.Spending some time, you finally prepared a list which contains records of all points you got and all checks you've met. And now you're wondering: what is the maximum number of attribute checks you can pass in a single run if you'd spend points wisely?Note that you can't change the order of records.InputThe first line contains two integers $$$n$$$ and $$$m$$$ ($$$1 \le m \le 5000$$$; $$$m < n \le 2 \cdot 10^6$$$) — the number of records in the list and the total number of points you'll get during the game.The second line contains $$$n$$$ integers $$$r_1, r_2, \dots, r_n$$$ ($$$-m \le r_i \le m$$$), where $$$r_i$$$ encodes the $$$i$$$-th record:   If $$$r_i = 0$$$, then the $$$i$$$-th record is an acquiring one attribute point. You can spend to level up either Strength or Intelligence;  If $$$r_i > 0$$$, then it's an Intelligence check: if your Intelligence level is greater than or equal to $$$|r_i|$$$, you pass.  If $$$r_i < 0$$$, then it's a Strength check: if your Strength level is greater than or equal to $$$|r_i|$$$, you pass. Additional constraint on the input: the sequence $$$r_1, r_2, \dots, r_n$$$ contains exactly $$$m$$$ elements equal to $$$0$$$.OutputPrint one integer — the maximum number of checks you can pass.ExamplesInput
10 50 1 0 2 0 -3 0 -4 0 -5Output
3
Input
3 11 -1 0Output
0
Input
9 30 0 1 0 2 -3 -2 -2 1Output
4
NoteIn the first test, it's optimal to spend each point in Strength, so you'll fail $$$2$$$ Intelligence checks but pass $$$3$$$ Strength checks.In the second test, you'll fail both checks, since the first point you get comes after the checks.In the third test, one of the optimal strategies is:   spend the first point on Intelligence;  spend the second point on Strength;  spend the third point on Strength;  As a result, you'll pass $$$2$$$ Intelligence checks $$$r_3$$$ and $$$r_9$$$ and $$$2$$$ Strength checks $$$r_7$$$ and $$$r_8$$$."
2025C,New Game,"binary search, brute force, greedy, implementation, sortings, two pointers",time limit per test,memory limit per test,"C. New Gametime limit per test2 secondsmemory limit per test512 megabytesinputstandard inputoutputstandard outputThere's a new game Monocarp wants to play. The game uses a deck of $$$n$$$ cards, where the $$$i$$$-th card has exactly one integer $$$a_i$$$ written on it.At the beginning of the game, on the first turn, Monocarp can take any card from the deck. During each subsequent turn, Monocarp can take exactly one card that has either the same number as on the card taken on the previous turn or a number that is one greater than the number on the card taken on the previous turn.In other words, if on the previous turn Monocarp took a card with the number $$$x$$$, then on the current turn he can take either a card with the number $$$x$$$ or a card with the number $$$x + 1$$$. Monocarp can take any card which meets that condition, regardless of its position in the deck.After Monocarp takes a card on the current turn, it is removed from the deck.According to the rules of the game, the number of distinct numbers written on the cards that Monocarp has taken must not exceed $$$k$$$.If, after a turn, Monocarp cannot take a card without violating the described rules, the game ends.Your task is to determine the maximum number of cards that Monocarp can take from the deck during the game, given that on the first turn he can take any card from the deck.InputThe first line contains a single integer $$$t$$$ ($$$1 \le t \le 10^4$$$) — the number of test cases.The first line of each test case contains two integers $$$n$$$ and $$$k$$$ ($$$1 \le k \le n \le 200\,000$$$) — the number of cards in the deck and the maximum number of distinct numbers that can be written on the cards that Monocarp takes.The second line contains a sequence of integers $$$a_1, a_2, \dots, a_n$$$ ($$$1 \le a_i \le 10^{9}$$$), where $$$a_i$$$ is the number written on the $$$i$$$-th card.Additional constraint of the input: the sum of $$$n$$$ over all test cases doesn't exceed $$$200\,000$$$.OutputFor each test case, print the maximum number of cards that Monocarp can take from the deck during the game, given that on the first turn he can take any card from the deck.ExampleInput
410 25 2 4 3 4 3 4 5 3 25 110 11 10 11 109 34 5 4 4 6 5 4 4 63 21 3 1Output
6
3
9
2
NoteIn the first example, Monocarp needs to take any of the cards with the number $$$3$$$. On the next two turns, he needs to take the two remaining cards with the number $$$3$$$. On the next three turns, he needs to take three cards with the number $$$4$$$. After that, Monocarp will not be able to take any more cards from the deck, and he will have $$$6$$$ cards."
2025B,"Binomial Coefficients, Kind Of","combinatorics, dp, math",time limit per test,memory limit per test,"B. Binomial Coefficients, Kind Oftime limit per test2 secondsmemory limit per test512 megabytesinputstandard inputoutputstandard outputRecently, akshiM met a task that needed binomial coefficients to solve. He wrote a code he usually does that looked like this:    for (int n = 0; n < N; n++) { // loop over n from 0 to N-1 (inclusive)        C[n][0] = 1;        C[n][n] = 1;        for (int k = 1; k < n; k++) // loop over k from 1 to n-1 (inclusive)            C[n][k] = C[n][k - 1] + C[n - 1][k - 1];    }Unfortunately, he made an error, since the right formula is the following:            C[n][k] = C[n - 1][k] + C[n - 1][k - 1]But his team member keblidA is interested in values that were produced using the wrong formula. Please help him to calculate these coefficients for $$$t$$$ various pairs $$$(n_i, k_i)$$$. Note that they should be calculated according to the first (wrong) formula.Since values $$$C[n_i][k_i]$$$ may be too large, print them modulo $$$10^9 + 7$$$.InputThe first line contains a single integer $$$t$$$ ($$$1 \le t \le 10^5$$$) — the number of pairs. Next, $$$t$$$ pairs are written in two lines.The second line contains $$$t$$$ integers $$$n_1, n_2, \dots, n_t$$$ ($$$2 \le n_i \le 10^5$$$).The third line contains $$$t$$$ integers $$$k_1, k_2, \dots, k_t$$$ ($$$1 \le k_i < n_i$$$).OutputPrint $$$t$$$ integers $$$C[n_i][k_i]$$$ modulo $$$10^9 + 7$$$.ExampleInput
72 5 5 100000 100000 100000 1000001 2 3 1 33333 66666 99999Output
2
4
8
2
326186014
984426998
303861760"
2025A,Two Screens,"binary search, greedy, strings, two pointers",time limit per test,memory limit per test,"A. Two Screenstime limit per test2 secondsmemory limit per test512 megabytesinputstandard inputoutputstandard outputThere are two screens which can display sequences of uppercase Latin letters. Initially, both screens display nothing.In one second, you can do one of the following two actions:  choose a screen and an uppercase Latin letter, and append that letter to the end of the sequence displayed on that screen;  choose a screen and copy the sequence from it to the other screen, overwriting the sequence that was displayed on the other screen. You have to calculate the minimum number of seconds you have to spend so that the first screen displays the sequence $$$s$$$, and the second screen displays the sequence $$$t$$$.InputThe first line contains one integer $$$q$$$ ($$$1 \le q \le 500$$$) — the number of test cases.Each test case consists of two lines. The first line contains the string $$$s$$$, and the second line contains the string $$$t$$$ ($$$1 \le |s|, |t| \le 100$$$). Both strings consist of uppercase Latin letters.OutputFor each test case, print one integer — the minimum possible number of seconds you have to spend so that the first screen displays the sequence $$$s$$$, and the second screen displays the sequence $$$t$$$.ExampleInput
3GARAGEGARAGEFORSALEABCDEAABCDTRAININGDRAININGOutput
14
10
16
NoteIn the first test case, the following sequence of actions is possible:  spend $$$6$$$ seconds to write the sequence GARAGE on the first screen;  copy the sequence from the first screen to the second screen;  spend $$$7$$$ seconds to complete the sequence on the second screen by writing FORSALE. In the second test case, the following sequence of actions is possible:  spend $$$1$$$ second to write the sequence A on the second screen;  copy the sequence from the second screen to the first screen;  spend $$$4$$$ seconds to complete the sequence on the first screen by writing BCDE;  spend $$$4$$$ seconds to complete the sequence on the second screen by writing ABCD. In the third test case, the fastest way to display the sequences is to type both of them character by character without copying, and this requires $$$16$$$ seconds."
2024B,Buying Lemonade,"binary search, constructive algorithms, sortings",time limit per test,memory limit per test,"B. Buying Lemonadetime limit per test1 secondmemory limit per test256 megabytesinputstandard inputoutputstandard outputThere is a vending machine that sells lemonade. The machine has a total of $$$n$$$ slots. You know that initially, the $$$i$$$-th slot contains $$$a_i$$$ cans of lemonade. There are also $$$n$$$ buttons on the machine, each button corresponds to a slot, with exactly one button corresponding to each slot. Unfortunately, the labels on the buttons have worn off, so you do not know which button corresponds to which slot.When you press the button corresponding to the $$$i$$$-th slot, one of two events occurs: If there is a can of lemonade in the $$$i$$$-th slot, it will drop out and you will take it. At this point, the number of cans in the $$$i$$$-th slot decreases by $$$1$$$. If there are no cans of lemonade left in the $$$i$$$-th slot, nothing will drop out. After pressing, the can drops out so quickly that it is impossible to track from which slot it fell. The contents of the slots are hidden from your view, so you cannot see how many cans are left in each slot. The only thing you know is the initial number of cans in the slots: $$$a_1, a_2, \ldots, a_n$$$.Determine the minimum number of button presses needed to guarantee that you receive at least $$$k$$$ cans of lemonade.Note that you can adapt your strategy during the button presses based on whether you received a can or not. It is guaranteed that there are at least $$$k$$$ cans of lemonade in total in the machine. In other words, $$$k \leq a_1 + a_2 + \ldots + a_n$$$.InputEach test consists of multiple test cases. The first line contains a single integer $$$t$$$ ($$$1 \le t \le 10^4$$$) — the number of test cases. The description of the test cases follows.The first line of each test case contains two integers $$$n$$$ and $$$k$$$ ($$$1 \le n \le 2 \cdot 10^5$$$, $$$1 \leq k \leq 10^9$$$) — the number of slots in the machine and the required number of cans of lemonade.The second line of each test case contains $$$n$$$ integers $$$a_1, a_2, \ldots, a_n$$$ ($$$1 \le a_i \le 10^9$$$) — the number of cans in the slots.It is guaranteed that $$$k \leq a_1 + a_2 + \ldots + a_n$$$, meaning there are at least $$$k$$$ cans of lemonade in the machine.It is guaranteed that the sum of $$$n$$$ over all test cases does not exceed $$$2 \cdot 10^5$$$.OutputFor each test case, output a single integer — the minimum number of button presses needed to guarantee that you receive at least $$$k$$$ cans of lemonade.ExampleInput
52 11 12 21 23 42 1 310 501 1 3 8 8 9 12 13 27 272 10000000001000000000 500000000Output
1
2
5
53
1000000000
NoteIn the first test case, we can simply press the first button and receive one can of lemonade.In the second test case, we can press each button once and guarantee that we receive $$$2$$$ cans of lemonade. Note that if we simply press one button twice, we might not be lucky, and that button could correspond to the first slot, in which case we would only receive $$$1$$$ can of lemonade for two presses.In the third test case, one of the optimal strategies is as follows:Press the first button twice. After the first press, a can of lemonade will definitely drop out. Then there are two options: If no can of lemonade drops after the second press, we know that this button must correspond to the second slot, since $$$a_2 = 1$$$ and $$$a_1, a_3 > 1$$$. Then we can press the second button twice and the third button once. Since $$$a_1, a_3 \geq 2$$$, we will definitely receive three cans of lemonade for these three presses. Thus, after $$$5$$$ presses, we will have $$$4$$$ cans of lemonade. If a can of lemonade drops after the second press, we can make one press on the second button and one press on the third button. After each of these presses, we will definitely receive a can of lemonade. Thus, after $$$4$$$ presses, we will have $$$4$$$ cans of lemonade.It can be shown that it is impossible to guarantee receiving $$$4$$$ cans of lemonade with only $$$4$$$ presses, so the answer is $$$5$$$."
2024A,Profitable Interest Rate,"greedy, math",time limit per test,memory limit per test,"A. Profitable Interest Ratetime limit per test1 secondmemory limit per test256 megabytesinputstandard inputoutputstandard outputAlice has $$$a$$$ coins. She can open a bank deposit called ""Profitable"", but the minimum amount required to open this deposit is $$$b$$$ coins.There is also a deposit called ""Unprofitable"", which can be opened with any amount of coins. Alice noticed that if she opens the ""Unprofitable"" deposit with $$$x$$$ coins, the minimum amount required to open the ""Profitable"" deposit decreases by $$$2x$$$ coins. However, these coins cannot later be deposited into the ""Profitable"" deposit.Help Alice determine the maximum number of coins she can deposit into the ""Profitable"" deposit if she first deposits some amount of coins (possibly $$$0$$$) into the ""Unprofitable"" deposit. If Alice can never open the ""Profitable"" deposit, output $$$0$$$.InputEach test consists of multiple test cases. The first line contains a single integer $$$t$$$ ($$$1 \le t \le 10^4$$$) — the number of test cases. The description of the test cases follows.A single line of each test case contains two integers $$$a$$$ and $$$b$$$ ($$$1 \le a, b \le 10^9$$$) — the number of coins Alice has and the initial minimum amount required to open the ""Profitable"" deposit.OutputFor each test case, output a single integer — the maximum number of coins that Alice can deposit into the ""Profitable"" deposit. If Alice can never open the ""Profitable"" deposit, output $$$0$$$.ExampleInput
510 57 95 1001 11 2Output
10
5
0
1
0
NoteIn the first test case, $$$a \ge b$$$, so Alice can immediately open the ""Profitable"" deposit with all $$$10$$$ coins.In the second test case, Alice can open the ""Unprofitable"" deposit with $$$2$$$ coins. Then she will have $$$5$$$ coins left, but the minimum amount required to open the ""Profitable"" deposit will decrease by $$$4$$$ coins, making it equal to $$$5$$$ coins. Thus, Alice will be able to open the ""Profitable"" deposit with $$$5$$$ coins.In the third test case, Alice will not be able to open the ""Profitable"" deposit."
2023F,Hills and Pits,"data structures, greedy, math, matrices",time limit per test,memory limit per test,"F. Hills and Pitstime limit per test3 secondsmemory limit per test512 megabytesinputstandard inputoutputstandard outputIn a desert city with a hilly landscape, the city hall decided to level the road surface by purchasing a dump truck. The road is divided into $$$n$$$ sections, numbered from $$$1$$$ to $$$n$$$ from left to right. The height of the surface in the $$$i$$$-th section is equal to $$$a_i$$$. If the height of the $$$i$$$-th section is greater than $$$0$$$, then the dump truck must take sand from the $$$i$$$-th section of the road, and if the height of the $$$i$$$-th section is less than $$$0$$$, the dump truck must fill the pit in the $$$i$$$-th section of the road with sand. It is guaranteed that the initial heights are not equal to $$$0$$$.When the dump truck is in the $$$i$$$-th section of the road, it can either take away $$$x$$$ units of sand, in which case the height of the surface in the $$$i$$$-th section will decrease by $$$x$$$, or it can fill in $$$x$$$ units of sand (provided that it currently has at least $$$x$$$ units of sand in its bed), in which case the height of the surface in the $$$i$$$-th section of the road will increase by $$$x$$$.The dump truck can start its journey from any section of the road. Moving to an adjacent section on the left or right takes $$$1$$$ minute, and the time for loading and unloading sand can be neglected. The dump truck has an infinite capacity and is initially empty.You need to find the minimum time required for the dump truck to level the sand so that the height in each section becomes equal to $$$0$$$. Note that after all movements, the dump truck may still have sand left in its bed. You need to solve this problem independently for the segments numbered from $$$l_i$$$ to $$$r_i$$$. Sand outside the segment cannot be used.InputEach test consists of multiple test cases. The first line contains a single integer $$$t$$$ ($$$1 \le t \le 10^4$$$) — the number of test cases. The description of the test cases follows.The first line of each test case contains two integers $$$n$$$ and $$$q$$$ ($$$1 \le n, q \le 3 \cdot 10^5$$$) — the number of sections and the number of queries.The second line of each test case contains $$$n$$$ integers $$$a_1, a_2, \ldots, a_n$$$ ($$$-10^9 \le a_i \le 10^9$$$, $$$a_i \neq 0$$$) — the initial height in each section.The $$$i$$$-th of the following $$$q$$$ lines contains two integers $$$l_i$$$ and $$$r_i$$$ ($$$1 \le l_i \le r_i \le n$$$) — the boundaries of the segment of sections for which the minimum time needs to be determined.It is guaranteed that the sum of $$$n$$$ over all test cases and the sum of $$$q$$$ over all test cases do not exceed $$$3 \cdot 10^5$$$.OutputFor each query, output the minimum time required to level the sand in the segment $$$[l_i, r_i]$$$, or $$$-1$$$ if it is impossible.ExampleInput
51 1-1791 15 3-2 2 -1 3 -12 41 51 37 11 1 1 -4 1 1 11 77 22 -2 2 -2 1 2 -11 72 74 41000000000 1000000000 999999999 -10000000002 43 42 31 3Output
-1
2
5
-1
8
6
6
2
-1
1
2
NoteIn the first test case, $$$179$$$ units of sand need to be added to the only section. However, there is nowhere to take it from, so this is impossible.In the second test case:  In the first query, the dump truck can start its journey at the second section. It can take $$$2$$$ units of sand, after which the height in the second section will become $$$0$$$. Then the dump truck can move to the third section. It can pour $$$1$$$ unit of sand there, after which the height in the third section will become $$$0$$$. Then the dump truck can move to the fourth section. There it can take $$$3$$$ units of sand, after which the height in the fourth section will become $$$0$$$. In total, the dump truck will spend $$$2$$$ minutes on movements. In the second query, the dump truck can start its journey at the fourth section. It can take $$$3$$$ units of sand, after which the height in the fourth section will become $$$0$$$. Then the dump truck can move to the fifth section. It can pour $$$1$$$ unit of sand there, after which the height in the fifth section will become $$$0$$$. Then the dump truck can move back to the fourth section and then to the third. It can pour $$$1$$$ unit of sand there, after which the height in the third section will become $$$0$$$. Then the dump truck can move to the second section. It can take $$$2$$$ units of sand. Then it can move to the first section. It can pour $$$2$$$ units of sand there, after which the height in the first section will become $$$0$$$. In total, the dump truck will spend $$$5$$$ minutes on movements. In the third query, the dump truck will not be able to make the height in each section equal to $$$0$$$."
